,LiveUrl,Uid,Url,Certification,LearningPathUrl,Title,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
60,https://docs.microsoft.com/en-us/learn/modules/implement-microsoft-cloud-application-security/,learn.wwl.implement-microsoft-cloud-application-security,/learn/modules/implement-microsoft-cloud-application-security/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Implement Microsoft Cloud Application Security,7,92,460,69.81%,53,37,48,,21.66833333,14.13152174,34,4.75,4,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
61,https://docs.microsoft.com/en-us/learn/modules/implement-microsoft-cloud-application-security/,learn.wwl.implement-microsoft-cloud-application-security,/learn/modules/implement-microsoft-cloud-application-security/,ms-101,https://docs.microsoft.com/en-us/learn/paths/implement-microsoft-365-threat-intelligence/,Implement Microsoft Cloud Application Security,7,92,460,69.81%,53,37,48,,21.66833333,14.13152174,34,4.75,4,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
62,https://docs.microsoft.com/en-us/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,learn.wwl.deploy-microsoft-defender-for-endpoints-environment,/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Deploy the Microsoft Defender for Endpoint environment,9,"1,386","11,476",52.38%,"1,199",628,677,3.0,417.27166669999997,18.06370851,43,4.730769231,26,,,m365;windows,security-operations-analyst,intermediate
63,https://docs.microsoft.com/en-us/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,learn.wwl.deploy-microsoft-defender-for-endpoints-environment,/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Deploy the Microsoft Defender for Endpoint environment,9,"1,386","11,476",52.38%,"1,199",628,677,3.0,417.27166669999997,18.06370851,43,4.730769231,26,,,m365;windows,security-operations-analyst,intermediate
64,https://docs.microsoft.com/en-us/learn/modules/query-data-sentinel/,azure.query-data-sentinel,/learn/modules/query-data-sentinel/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,"Query, visualize, and monitor data in Azure Sentinel",8,475,"3,236",60.23%,352,212,229,1.0,187.79944440000003,23.72203509,48,5.0,6,,,azure;azure-sentinel,solution-architect,beginner
65,https://docs.microsoft.com/en-us/learn/modules/query-data-sentinel/,azure.query-data-sentinel,/learn/modules/query-data-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,"Query, visualize, and monitor data in Azure Sentinel",8,475,"3,236",60.23%,352,212,229,1.0,187.79944440000003,23.72203509,48,5.0,6,,,azure;azure-sentinel,solution-architect,beginner
66,https://docs.microsoft.com/en-us/learn/modules/app-management-using-microsoft-endpoint-manager/,learn.app-management-using-microsoft-endpoint-manager,/learn/modules/app-management-using-microsoft-endpoint-manager/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Understand app management using Microsoft Endpoint Manager,8,775,"5,938",68.03%,613,417,491,3.0,283.7588889,21.96843011,36,4.652173913,23,,,mem;m365,administrator,beginner
67,https://docs.microsoft.com/en-us/learn/modules/app-management-using-microsoft-endpoint-manager/,learn.app-management-using-microsoft-endpoint-manager,/learn/modules/app-management-using-microsoft-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Understand app management using Microsoft Endpoint Manager,8,775,"5,938",68.03%,613,417,491,3.0,283.7588889,21.96843011,36,4.652173913,23,,,mem;m365,administrator,beginner
68,https://docs.microsoft.com/en-us/learn/modules/m365-threat-remediate/,learn-m365.m365-threat-remediate,/learn/modules/m365-threat-remediate/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Remediate risks with Microsoft Defender for Office 365,5,"2,889","12,195",47.96%,"2,727","1,308","1,427",15.0,494.6822222,10.27377409,49,4.8108108110000005,74,,,m365;office-365;m365-threat-protection,administrator,intermediate
69,https://docs.microsoft.com/en-us/learn/modules/m365-threat-remediate/,learn-m365.m365-threat-remediate,/learn/modules/m365-threat-remediate/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Remediate risks with Microsoft Defender for Office 365,5,"2,889","12,195",47.96%,"2,727","1,308","1,427",15.0,494.6822222,10.27377409,49,4.8108108110000005,74,,,m365;office-365;m365-threat-protection,administrator,intermediate
70,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-protect/,learn-m365.m365-security-threat-protect,/learn/modules/m365-security-threat-protect/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Protect against threats with Microsoft Defender for Endpoint,4,"5,711","25,896",33.89%,"5,391","1,827","1,826",17.0,1517.0977779999998,15.93869141,72,4.840336134,119,,,m365;office-365;m365-threat-protection,administrator,intermediate
71,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-protect/,learn-m365.m365-security-threat-protect,/learn/modules/m365-security-threat-protect/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Protect against threats with Microsoft Defender for Endpoint,4,"5,711","25,896",33.89%,"5,391","1,827","1,826",17.0,1517.0977779999998,15.93869141,72,4.840336134,119,,,m365;office-365;m365-threat-protection,administrator,intermediate
72,https://docs.microsoft.com/en-us/learn/modules/audit-encryption/,learn-m365.audit-encryption,/learn/modules/audit-encryption/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Understand Microsoft 365 encryption,6,429,"2,616",69.64%,336,234,239,1.0,106.0913889,14.83795649,20,,,,,m365,auditor;risk-practitioner;privacy-manager,beginner
73,https://docs.microsoft.com/en-us/learn/modules/audit-encryption/,learn-m365.audit-encryption,/learn/modules/audit-encryption/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Understand Microsoft 365 encryption,6,429,"2,616",69.64%,336,234,239,1.0,106.0913889,14.83795649,20,,,,,m365,auditor;risk-practitioner;privacy-manager,beginner
74,https://docs.microsoft.com/en-us/learn/modules/m365-reduce-potential-attack-areas/,learn-m365-pr.reduce-potential-attack-areas-with-microsoft-defender-for-endpoint,/learn/modules/m365-reduce-potential-attack-areas/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Reduce potential attack areas with Microsoft Defender for Endpoint,5,226,"1,238",69.61%,181,126,135,,38.79416667,10.29933628,13,5.0,3,,,m365;m365-security-center;mdatp,security-operations-analyst;security-engineer,beginner
75,https://docs.microsoft.com/en-us/learn/modules/m365-detect-respond-security-issues-defender-endpoint/,learn-m365-pr.detect-respond-to-security-issues-using-microsoft-defender-for-endpoint,/learn/modules/m365-detect-respond-security-issues-defender-endpoint/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-threat-protection/,Detect and respond to security issues using Microsoft Defender for Endpoint,5,188,975,78.62%,145,114,123,,40.17888889,12.82304965,15,4.75,4,,,m365;m365-security-center;m365-threat-protection,security-operations-analyst;security-engineer;administrator,beginner
76,https://docs.microsoft.com/en-us/learn/modules/manage-data-retention-microsoft-365/,learn.wwl.manage-data-retention-microsoft-365,/learn/modules/manage-data-retention-microsoft-365/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Manage data retention in Microsoft 365 workloads,10,271,"2,073",56.31%,206,116,124,1.0,136.78666669999998,30.28487085,52,5.0,6,,,m365;m365-information-protection,auditor;ip-admin,intermediate
77,https://docs.microsoft.com/en-us/learn/modules/manage-data-retention-microsoft-365/,learn.wwl.manage-data-retention-microsoft-365,/learn/modules/manage-data-retention-microsoft-365/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Manage data retention in Microsoft 365 workloads,10,271,"2,073",56.31%,206,116,124,1.0,136.78666669999998,30.28487085,52,5.0,6,,,m365;m365-information-protection,auditor;ip-admin,intermediate
78,https://docs.microsoft.com/en-us/learn/modules/manage-data-loss-prevention-polices/,learn.wwl.manage-data-loss-prevention-polices,/learn/modules/manage-data-loss-prevention-polices/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Manage data loss prevention policies and reports in Microsoft 365,9,241,"1,840",61.50%,187,115,121,,95.05722222,23.66569848,48,5.0,4,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
79,https://docs.microsoft.com/en-us/learn/modules/manage-data-loss-prevention-polices/,learn.wwl.manage-data-loss-prevention-polices,/learn/modules/manage-data-loss-prevention-polices/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Manage data loss prevention policies and reports in Microsoft 365,9,241,"1,840",61.50%,187,115,121,,95.05722222,23.66569848,48,5.0,4,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
80,https://docs.microsoft.com/en-us/learn/modules/create-manage-sensitive-information-types/,learn.wwl.create-manage-sensitive-information-types,/learn/modules/create-manage-sensitive-information-types/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Create and manage sensitive information types,8,393,"3,030",59.63%,322,192,206,,154.9041667,23.64949109,41,4.833333333,6,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
81,https://docs.microsoft.com/en-us/learn/modules/create-manage-sensitive-information-types/,learn.wwl.create-manage-sensitive-information-types,/learn/modules/create-manage-sensitive-information-types/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Create and manage sensitive information types,8,393,"3,030",59.63%,322,192,206,,154.9041667,23.64949109,41,4.833333333,6,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
82,https://docs.microsoft.com/en-us/learn/modules/apply-manage-sensitivity-labels/,learn.wwl.apply-manage-sensitivity-labels,/learn/modules/apply-manage-sensitivity-labels/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Apply and manage sensitivity labels,8,340,"2,272",60.29%,272,164,174,,103.78277779999999,18.31460784,54,5.0,6,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
83,https://docs.microsoft.com/en-us/learn/modules/apply-manage-sensitivity-labels/,learn.wwl.apply-manage-sensitivity-labels,/learn/modules/apply-manage-sensitivity-labels/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Apply and manage sensitivity labels,8,340,"2,272",60.29%,272,164,174,,103.78277779999999,18.31460784,54,5.0,6,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
84,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-prevent-data-loss/,learn-m365.m365-compliance-information-prevent-data-loss,/learn/modules/m365-compliance-information-prevent-data-loss/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Prevent data loss in Microsoft 365,10,473,"3,890",54.27%,398,216,208,1.0,197.2602778,25.02244538,41,4.866666667,15,,,m365;office-365,administrator,intermediate
85,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-prevent-data-loss/,learn-m365.m365-compliance-information-prevent-data-loss,/learn/modules/m365-compliance-information-prevent-data-loss/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Prevent data loss in Microsoft 365,10,473,"3,890",54.27%,398,216,208,1.0,197.2602778,25.02244538,41,4.866666667,15,,,m365;office-365,administrator,intermediate
86,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-manage-records/,learn-m365.m365-compliance-information-manage-records,/learn/modules/m365-compliance-information-manage-records/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Manage records in Microsoft 365,6,293,"1,708",67.39%,230,155,161,,66.38416667,13.594027300000002,46,5.0,6,,,m365;office-365,administrator,intermediate
87,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-manage-records/,learn-m365.m365-compliance-information-manage-records,/learn/modules/m365-compliance-information-manage-records/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Manage records in Microsoft 365,6,293,"1,708",67.39%,230,155,161,,66.38416667,13.594027300000002,46,5.0,6,,,m365;office-365,administrator,intermediate
88,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-govern-information/,learn-m365.m365-compliance-information-govern-information,/learn/modules/m365-compliance-information-govern-information/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-information-protection/,Govern information in Microsoft 365,8,393,"2,799",59.94%,332,199,207,3.0,169.68722219999998,25.90644614,59,4.777777778,9,,,m365;office-365,administrator,intermediate
89,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-govern-information/,learn-m365.m365-compliance-information-govern-information,/learn/modules/m365-compliance-information-govern-information/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Govern information in Microsoft 365,8,393,"2,799",59.94%,332,199,207,3.0,169.68722219999998,25.90644614,59,4.777777778,9,,,m365;office-365,administrator,intermediate
90,https://docs.microsoft.com/en-us/learn/modules/plan-implement-privileged-access/,learn.wwl.plan-implement-privileged-access,/learn/modules/plan-implement-privileged-access/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Plan and implement privileged access,10,430,"3,074",48.41%,347,168,194,,148.91277780000001,20.77852713,59,4.428571429,7,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
91,https://docs.microsoft.com/en-us/learn/modules/plan-implement-privileged-access/,learn.wwl.plan-implement-privileged-access,/learn/modules/plan-implement-privileged-access/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Plan and implement privileged access,10,430,"3,074",48.41%,347,168,194,,148.91277780000001,20.77852713,59,4.428571429,7,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
92,https://docs.microsoft.com/en-us/learn/modules/plan-implement-entitlement-management/,learn.wwl.plan-implement-entitlement-management,/learn/modules/plan-implement-entitlement-management/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Plan and implement entitlement management,8,482,"2,919",46.91%,405,190,198,,140.6788889,17.51189488,49,5.0,4,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
93,https://docs.microsoft.com/en-us/learn/modules/plan-implement-entitlement-management/,learn.wwl.plan-implement-entitlement-management,/learn/modules/plan-implement-entitlement-management/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Plan and implement entitlement management,8,482,"2,919",46.91%,405,190,198,,140.6788889,17.51189488,49,5.0,4,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
94,https://docs.microsoft.com/en-us/learn/modules/plan-implement-administer-conditional-access/,learn.wwl.plan-implement-administer-conditional-access,/learn/modules/plan-implement-administer-conditional-access/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,"Plan, implement, and administer Conditional Access",14,572,"5,530",48.88%,446,218,249,1.0,298.4372222,31.30460373,60,4.875,8,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
95,https://docs.microsoft.com/en-us/learn/modules/plan-implement-administer-conditional-access/,learn.wwl.plan-implement-administer-conditional-access,/learn/modules/plan-implement-administer-conditional-access/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,"Plan, implement, and administer Conditional Access",14,572,"5,530",48.88%,446,218,249,1.0,298.4372222,31.30460373,60,4.875,8,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
96,https://docs.microsoft.com/en-us/learn/modules/manage-user-authentication/,learn.wwl.manage-user-authentication,/learn/modules/manage-user-authentication/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Manage user authentication,8,615,"3,877",52.54%,472,248,279,1.0,268.02,26.14829268,48,4.545454545,11,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
97,https://docs.microsoft.com/en-us/learn/modules/manage-user-authentication/,learn.wwl.manage-user-authentication,/learn/modules/manage-user-authentication/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,Manage user authentication,8,615,"3,877",52.54%,472,248,279,1.0,268.02,26.14829268,48,4.545454545,11,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
98,https://docs.microsoft.com/en-us/learn/modules/manage-azure-active-directory-identity-protection/,learn.wwl.manage-azure-ad-identity-protection,/learn/modules/manage-azure-active-directory-identity-protection/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Manage Azure AD Identity Protection,8,512,"3,356",53.19%,408,217,239,1.0,146.365,17.15214844,45,4.7,10,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
99,https://docs.microsoft.com/en-us/learn/modules/manage-azure-active-directory-identity-protection/,learn.wwl.manage-azure-ad-identity-protection,/learn/modules/manage-azure-active-directory-identity-protection/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,Manage Azure AD Identity Protection,8,512,"3,356",53.19%,408,217,239,1.0,146.365,17.15214844,45,4.7,10,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
100,https://docs.microsoft.com/en-us/learn/modules/introduction-to-identity-synchronization/,learn.wwl.introduction-to-identity-synchronization,/learn/modules/introduction-to-identity-synchronization/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Explore identity synchronization,7,257,"1,421",62.89%,194,122,147,,54.75833333,12.78404669,22,4.833333333,6,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
101,https://docs.microsoft.com/en-us/learn/modules/introduction-to-identity-synchronization/,learn.wwl.introduction-to-identity-synchronization,/learn/modules/introduction-to-identity-synchronization/,ms-100,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-synchronization/,Explore identity synchronization,7,257,"1,421",62.89%,194,122,147,,54.75833333,12.78404669,22,4.833333333,6,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
102,https://docs.microsoft.com/en-us/learn/modules/implement-manage-hybrid-identity/,learn.wwl.implement-manage-hybrid-identity,/learn/modules/implement-manage-hybrid-identity/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Implement and manage hybrid identity,11,920,"6,995",41.63%,735,306,342,1.0,533.3169444,34.78153986,70,4.714285714,14,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
103,https://docs.microsoft.com/en-us/learn/modules/implement-manage-hybrid-identity/,learn.wwl.implement-manage-hybrid-identity,/learn/modules/implement-manage-hybrid-identity/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement and manage hybrid identity,11,920,"6,995",41.63%,735,306,342,1.0,533.3169444,34.78153986,70,4.714285714,14,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
104,https://docs.microsoft.com/en-us/learn/modules/implement-manage-external-identities/,learn.wwl.implement-manage-external-identities,/learn/modules/implement-manage-external-identities/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Implement and manage external identities,12,783,"6,661",51.03%,629,321,355,1.0,355.01194439999995,27.20398042,60,4.85,20,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
105,https://docs.microsoft.com/en-us/learn/modules/implement-manage-external-identities/,learn.wwl.implement-manage-external-identities,/learn/modules/implement-manage-external-identities/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement and manage external identities,12,783,"6,661",51.03%,629,321,355,1.0,355.01194439999995,27.20398042,60,4.85,20,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
106,https://docs.microsoft.com/en-us/learn/modules/explore-password-management-microsoft-365/,learn.wwl.explore-password-management-microsoft-365,/learn/modules/explore-password-management-microsoft-365/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,Explore password management in Microsoft 365,9,195,"1,167",64.00%,125,80,98,,29.83222222,9.179145299,35,5.0,1,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
107,https://docs.microsoft.com/en-us/learn/modules/explore-password-management-microsoft-365/,learn.wwl.explore-password-management-microsoft-365,/learn/modules/explore-password-management-microsoft-365/,ms-100,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-synchronization/,Explore password management in Microsoft 365,9,195,"1,167",64.00%,125,80,98,,29.83222222,9.179145299,35,5.0,1,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
108,https://docs.microsoft.com/en-us/learn/modules/create-configure-manage-identities/,learn.wwl.create-configure-manage-identities,/learn/modules/create-configure-manage-identities/,ms-500,https://docs.microsoft.com/en-us/learn/paths/implement-manage-identity-access/,"Create, configure, and manage identities",11,"1,159","9,094",44.29%,928,411,459,3.0,396.5230556,20.52750935,35,4.733333333,30,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
109,https://docs.microsoft.com/en-us/learn/modules/create-configure-manage-identities/,learn.wwl.create-configure-manage-identities,/learn/modules/create-configure-manage-identities/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,"Create, configure, and manage identities",11,"1,159","9,094",44.29%,928,411,459,3.0,396.5230556,20.52750935,35,4.733333333,30,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
110,https://docs.microsoft.com/en-us/learn/modules/describe-security-concepts-methodologies/,learn.wwl.describe-security-concepts-methodologies,/learn/modules/describe-security-concepts-methodologies/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-concepts-of-security-compliance-identity/,Describe security concepts and methodologies,9,"8,461","66,662",41.20%,"7,786","3,208","3,141",30.0,3555.144722,25.21081235,26,4.847280335,478,,,azure;m365,business-user;student,beginner
111,https://docs.microsoft.com/en-us/learn/modules/describe-identity-principles-concepts/,learn.wwl.describe-identity-principles-concepts,/learn/modules/describe-identity-principles-concepts/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-concepts-of-security-compliance-identity/,Describe identity concepts,8,"4,174","35,587",68.18%,"3,642","2,483","2,695",2.0,1414.115,20.32747964,19,4.88125,480,,,azure-active-directory,business-user;student,beginner
112,https://docs.microsoft.com/en-us/learn/modules/describe-threat-protection-with-microsoft-365-defender/,learn.wwl.describe-threat-protection-with-microsoft-365-defender,/learn/modules/describe-threat-protection-with-microsoft-365-defender/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe threat protection with Microsoft 365 Defender,8,"1,827","16,229",69.29%,"1,680","1,164","1,274",2.0,735.2916667000001,24.14750958,29,4.912280701999999,57,,,m365-threat-protection,business-user;student,beginner
113,https://docs.microsoft.com/en-us/learn/modules/describe-security-management-capabilities-of-microsoft-365/,learn.wwl.describe-security-management-capabilities-of-microsoft-365,/learn/modules/describe-security-management-capabilities-of-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security management capabilities of Microsoft 365,7,"1,654","13,100",74.63%,"1,506","1,124","1,235",1.0,454.0105556,16.46954857,21,4.897959183999999,49,,,m365-security-score;m365-security-center,business-user;student,beginner
114,https://docs.microsoft.com/en-us/learn/modules/describe-security-management-capabilities-of-azure/,learn.wwl.describe-security-management-capabilities-of-azure,/learn/modules/describe-security-management-capabilities-of-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security management capabilities of Azure,9,"1,983","19,334",68.10%,"1,856","1,264","1,376",7.0,907.2144444,27.44975626,25,4.873239437,71,,,azure,business-user;student,beginner
115,https://docs.microsoft.com/en-us/learn/modules/describe-security-capabilities-of-azure-sentinel/,learn.wwl.describe-security-capabilities-of-azure-sentinel,/learn/modules/describe-security-capabilities-of-azure-sentinel/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security capabilities of Azure Sentinel,6,"1,896","12,993",71.06%,"1,745","1,240","1,331",6.0,545.0788888999999,17.24933193,21,4.8928571430000005,56,,,azure-sentinel,business-user;student,beginner
116,https://docs.microsoft.com/en-us/learn/modules/describe-endpoint-security-with-microsoft-intune/,learn.wwl.describe-endpoint-security-with-microsoft-intune,/learn/modules/describe-endpoint-security-with-microsoft-intune/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe endpoint security with Microsoft Intune,5,"1,850","10,891",73.22%,"1,628","1,192","1,292",,381.3963889,12.36961261,19,4.918918918999999,74,,,mem-intune,business-user;student,beginner
117,https://docs.microsoft.com/en-us/learn/modules/describe-basic-security-capabilities-azure/,learn.wwl.describe-basic-security-capabilities-azure,/learn/modules/describe-basic-security-capabilities-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe basic security capabilities in Azure,9,"2,500","22,505",61.59%,"2,382","1,467","1,518",5.0,1163.3769439999999,27.92104667,21,4.952941176,85,,,azure,business-user;student,beginner
118,https://docs.microsoft.com/en-us/learn/modules/explore-basic-services-identity-types/,learn.wwl.explore-basic-services-identity-types-of-azure-active-directory-azure-ad,/learn/modules/explore-basic-services-identity-types/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the services and identity types of Azure AD,8,"3,273","28,271",62.21%,"3,154","1,962","2,019",15.0,1566.26,28.71237397,21,4.801282051,156,,,azure-active-directory,business-user;student,beginner
119,https://docs.microsoft.com/en-us/learn/modules/explore-authentication-capabilities/,learn.wwl.explore-authentication-capabilities-of-azure-ad,/learn/modules/explore-authentication-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the authentication capabilities of Azure AD,8,"2,622","22,794",72.30%,"2,368","1,712","1,842",12.0,1018.213056,23.30006992,25,4.901515152,132,,,azure-active-directory,business-user;student,beginner
120,https://docs.microsoft.com/en-us/learn/modules/explore-access-management-capabilities/,learn.wwl.explore-access-management-capabilities-of-azure-ad,/learn/modules/explore-access-management-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the access management capabilities of Azure AD,5,"2,281","14,179",76.64%,"2,110","1,617","1,752",9.0,559.8680555999999,14.72691071,15,4.884615385,104,,,azure;azure-active-directory,business-user;student,beginner
121,https://docs.microsoft.com/en-us/learn/modules/describe-identity-protection-governance-capabilities/,learn.wwl.describe-identity-protection-governance-capabilities-of-azure-ad,/learn/modules/describe-identity-protection-governance-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Describe the identity protection and governance capabilities of Azure AD,7,"2,288","18,235",70.28%,"2,113","1,485","1,615",,862.7027777999999,22.62332459,27,4.884353741,147,,,azure-active-directory,business-user;student,beginner
122,https://docs.microsoft.com/en-us/learn/modules/describe-resource-governance-capabilities-azure/,learn.wwl.describe-resource-governance-capabilities-azure,/learn/modules/describe-resource-governance-capabilities-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe resource governance capabilities in Azure,6,"1,409","9,266",73.99%,"1,284",950,"1,071",,256.2291667,10.91110717,15,4.8888888889999995,72,,,azure,business-user;student,beginner
