,LiveUrl,Uid,Title_x,Url,Certification,lp_url,Title_y,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
54,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-protect/,learn-m365.m365-security-threat-protect,Protect against threats with Microsoft Defender for Endpoint ,/learn/modules/m365-security-threat-protect/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-threat-protection/,Protect against threats with Microsoft Defender for Endpoint,4,"4,403","20,716",31.86%,"4,084","1,301","1,264",8.0,1201.468333,16.37249603,72,4.698630137,73.0,,,m365;office-365;m365-threat-protection,administrator,intermediate
55,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-protect/,learn-m365.m365-security-threat-protect,Protect against threats with Microsoft Defender for Endpoint ,/learn/modules/m365-security-threat-protect/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Protect against threats with Microsoft Defender for Endpoint,4,"4,403","20,716",31.86%,"4,084","1,301","1,264",8.0,1201.468333,16.37249603,72,4.698630137,73.0,,,m365;office-365;m365-threat-protection,administrator,intermediate
56,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-define/,learn-m365.m365-security-threat-define,Introduction to threat protection with Microsoft 365 ,/learn/modules/m365-security-threat-define/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-threat-protection/,Introduction to threat protection with Microsoft 365,4,"2,611","13,592",52.64%,"2,401","1,264","1,158",7.0,457.19388889999993,10.50617899,28,4.753623188,69.0,,,m365;m365-threat-protection,administrator,intermediate
57,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-define/,learn-m365.m365-security-threat-define,Introduction to threat protection with Microsoft 365 ,/learn/modules/m365-security-threat-define/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Introduction to threat protection with Microsoft 365,4,"2,611","13,592",52.64%,"2,401","1,264","1,158",7.0,457.19388889999993,10.50617899,28,4.753623188,69.0,,,m365;m365-threat-protection,administrator,intermediate
58,https://docs.microsoft.com/en-us/learn/modules/m365-security-management-secure-score/,learn-m365.m365-security-management-secure-score,Use reporting in the Microsoft 365 Defender portal ,/learn/modules/m365-security-management-secure-score/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-management/,Use reporting in the Microsoft 365 Defender portal,3,861,"3,331",59.34%,792,470,461,1.0,111.06638889999999,7.739818041,12,4.785714286,14.0,,,m365;m365-security-center;m365-security-score,administrator,intermediate
59,https://docs.microsoft.com/en-us/learn/modules/m365-security-management-mail/,learn-m365.m365-security-management-mail,Protect mail with Microsoft Defender for Office 365 ,/learn/modules/m365-security-management-mail/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-management/,Protect mail with Microsoft Defender for Office 365,3,598,"2,450",78.66%,478,376,375,1.0,97.02638889,9.735089186,10,5.0,10.0,,,m365;office-365;m365-threat-protection,administrator,intermediate
60,https://docs.microsoft.com/en-us/learn/modules/m365-security-management-endpoints/,learn-m365.m365-security-management-endpoints,Secure Windows 10 endpoints ,/learn/modules/m365-security-management-endpoints/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-management/,Secure Windows 10 endpoints,4,625,"2,881",69.06%,488,337,358,,103.4786111,9.933946667,12,4.5,10.0,,,m365;windows,administrator,intermediate
61,https://docs.microsoft.com/en-us/learn/modules/m365-security-management-center/,learn-m365.m365-security-management-center,Overview of security management in Microsoft 365 Defender ,/learn/modules/m365-security-management-center/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-security-management/,Overview of security management in Microsoft 365 Defender,3,764,"3,127",65.85%,691,455,423,2.0,80.67888889,6.336038394,10,4.75,12.0,,,m365;m365-security-center,administrator,intermediate
62,https://docs.microsoft.com/en-us/learn/modules/m365-security-sensitivity-labels/,learn-m365.m365-security-sensitivity-labels,Protect your data with sensitivity labels ,/learn/modules/m365-security-sensitivity-labels/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-information-protection/,Protect your data with sensitivity labels,5,601,"3,842",75.75%,536,406,423,3.0,87.45361111,8.730809762,15,4.923076923,13.0,,,m365;office-365,administrator,intermediate
63,https://docs.microsoft.com/en-us/learn/modules/m365-security-monitor-sensitive-data/,learn-m365.m365-security-monitor-sensitive-data,Monitor and analyze sensitive data ,/learn/modules/m365-security-monitor-sensitive-data/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-information-protection/,Monitor and analyze sensitive data,3,514,"2,159",78.01%,432,337,350,1.0,73.39666667,8.56770428,10,4.9,10.0,,,m365;office-365;m365-security-center;m365-information-protection,administrator,intermediate
64,https://docs.microsoft.com/en-us/learn/modules/m365-security-info-overview/,learn-m365.m365-security-info-overview,Information protection overview ,/learn/modules/m365-security-info-overview/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-information-protection/,Information protection overview,3,741,"2,843",69.07%,653,451,402,,77.45666667,6.271794872,9,4.333333333,15.0,,,m365,administrator,intermediate
65,https://docs.microsoft.com/en-us/learn/modules/m365-security-digital-estate/,learn-m365.m365-security-digital-estate,Information protection and the growing digital estate ,/learn/modules/m365-security-digital-estate/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-information-protection/,Information protection and the growing digital estate,5,506,"3,197",82.38%,437,360,361,3.0,61.74861111,7.321969697,14,4.933333333,15.0,,,m365;office-365,administrator,intermediate
66,https://docs.microsoft.com/en-us/learn/modules/m365-security-data-loss/,learn-m365.m365-security-data-loss,Prevent data loss ,/learn/modules/m365-security-data-loss/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-information-protection/,Prevent data loss,4,908,"4,693",71.47%,757,541,548,2.0,164.2738889,10.85510279,12,4.772727273,22.0,,,m365;office-365,administrator,intermediate
67,https://docs.microsoft.com/en-us/learn/modules/m365-security-data-loss/,learn-m365.m365-security-data-loss,Prevent data loss ,/learn/modules/m365-security-data-loss/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Prevent data loss,4,908,"4,693",71.47%,757,541,548,2.0,164.2738889,10.85510279,12,4.772727273,22.0,,,m365;office-365,administrator,intermediate
68,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-prepare-communication-compliance/,learn-m365.m365-compliance-insider-prepare-communication-compliance,Prepare communication compliance in Microsoft 365 ,/learn/modules/m365-compliance-insider-prepare-communication-compliance/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-compliance-insider/,Prepare communication compliance in Microsoft 365,7,486,"2,708",70.19%,322,226,244,1.0,124.4122222,15.35953361,76,4.833333333,6.0,,,m365;office-365,administrator,intermediate
69,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-plan-information-barriers/,learn-m365.m365-compliance-insider-plan-information-barriers,Plan information barriers ,/learn/modules/m365-compliance-insider-plan-information-barriers/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-compliance-insider/,Plan information barriers,4,295,"1,261",81.06%,227,184,199,1.0,35.45333333,7.210847458,25,4.8571428569999995,7.0,,,m365;office-365,administrator,intermediate
70,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-manage-insider-risk/,learn-m365.m365-compliance-insider-manage-insider-risk,Manage insider risk in Microsoft 365 ,/learn/modules/m365-compliance-insider-manage-insider-risk/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-compliance-insider/,Manage insider risk in Microsoft 365,7,841,"5,588",53.33%,780,416,452,,314.89666669999997,22.46587396,58,4.538461538,13.0,,,m365;office-365,administrator,intermediate
71,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-manage-insider-risk/,learn-m365.m365-compliance-insider-manage-insider-risk,Manage insider risk in Microsoft 365 ,/learn/modules/m365-compliance-insider-manage-insider-risk/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Manage insider risk in Microsoft 365,7,841,"5,588",53.33%,780,416,452,,314.89666669999997,22.46587396,58,4.538461538,13.0,,,m365;office-365,administrator,intermediate
72,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-manage-customer-lockbox/,learn-m365.m365-compliance-insider-manage-customer-lockbox,Manage Customer Lockbox ,/learn/modules/m365-compliance-insider-manage-customer-lockbox/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-compliance-insider/,Manage Customer Lockbox,3,341,"1,222",75.50%,249,188,196,,29.92388889,5.2652003910000005,25,4.846153846,13.0,,,m365;office-365,administrator,intermediate
73,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-insider-implement-privileged-access-management/,learn-m365.m365-compliance-insider-implement-privileged-access-management,Implement privileged access management ,/learn/modules/m365-compliance-insider-implement-privileged-access-management/,ms-500,https://docs.microsoft.com/en-us/learn/paths/m365-compliance-insider/,Implement privileged access management,3,307,"1,164",73.98%,246,182,194,,57.70138889,11.27714441,39,4.833333333,6.0,,,m365;office-365,administrator,intermediate
74,https://docs.microsoft.com/en-us/learn/modules/describe-security-concepts-methodologies/,learn.wwl.describe-security-concepts-methodologies,Describe security concepts and methodologies ,/learn/modules/describe-security-concepts-methodologies/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-concepts-of-security-compliance-identity/,Describe security concepts and methodologies,9,"7,035","56,850",41.60%,"6,748","2,807","2,568",19.0,2595.836111,22.13932717,26,4.896414343,251.0,,,azure;m365,business-user;student,beginner
75,https://docs.microsoft.com/en-us/learn/modules/describe-identity-principles-concepts/,learn.wwl.describe-identity-principles-concepts,Describe identity concepts ,/learn/modules/describe-identity-principles-concepts/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-concepts-of-security-compliance-identity/,Describe identity concepts,8,"3,699","33,605",68.84%,"3,331","2,293","2,342",4.0,1117.382222,18.12461026,19,4.907534247,292.0,,,azure-active-directory,business-user;student,beginner
76,https://docs.microsoft.com/en-us/learn/modules/describe-threat-protection-with-microsoft-365-defender/,learn.wwl.describe-threat-protection-with-microsoft-365-defender,Describe threat protection with Microsoft 365 Defender ,/learn/modules/describe-threat-protection-with-microsoft-365-defender/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe threat protection with Microsoft 365 Defender,8,"1,806","16,535",68.59%,"1,678","1,151","1,206",2.0,636.4166667000001,21.14341085,29,4.878787879,33.0,,,m365-threat-protection,business-user;student,beginner
77,https://docs.microsoft.com/en-us/learn/modules/describe-security-management-capabilities-of-microsoft-365/,learn.wwl.describe-security-management-capabilities-of-microsoft-365,Describe security management capabilities of Microsoft 365 ,/learn/modules/describe-security-management-capabilities-of-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security management capabilities of Microsoft 365,7,"1,635","13,335",73.14%,"1,508","1,103","1,147",2.0,401.8308333,14.74608563,21,4.947368421,38.0,,,m365-security-score;m365-security-center,business-user;student,beginner
78,https://docs.microsoft.com/en-us/learn/modules/describe-security-management-capabilities-of-azure/,learn.wwl.describe-security-management-capabilities-of-azure,Describe security management capabilities of Azure ,/learn/modules/describe-security-management-capabilities-of-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security management capabilities of Azure,9,"1,879","18,870",69.76%,"1,759","1,227","1,267",3.0,772.1305556,24.65557921,25,4.897959183999999,49.0,,,azure,business-user;student,beginner
79,https://docs.microsoft.com/en-us/learn/modules/describe-security-capabilities-of-azure-sentinel/,learn.wwl.describe-security-capabilities-of-azure-sentinel,Describe security capabilities of Azure Sentinel ,/learn/modules/describe-security-capabilities-of-azure-sentinel/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe security capabilities of Azure Sentinel,6,"1,861","13,196",71.47%,"1,721","1,230","1,275",2.0,438.03666669999996,14.12262225,21,4.9130434780000005,46.0,,,azure-sentinel,business-user;student,beginner
80,https://docs.microsoft.com/en-us/learn/modules/describe-endpoint-security-with-microsoft-intune/,learn.wwl.describe-endpoint-security-with-microsoft-intune,Describe endpoint security with Microsoft Intune ,/learn/modules/describe-endpoint-security-with-microsoft-intune/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe endpoint security with Microsoft Intune,5,"1,784","10,780",76.15%,"1,572","1,197","1,235",4.0,379.1911111,12.75306428,19,4.9,60.0,,,mem-intune,business-user;student,beginner
81,https://docs.microsoft.com/en-us/learn/modules/describe-basic-security-capabilities-azure/,learn.wwl.describe-basic-security-capabilities-azure,Describe basic security capabilities in Azure ,/learn/modules/describe-basic-security-capabilities-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-security-solutions/,Describe basic security capabilities in Azure,9,"2,282","21,231",63.69%,"2,151","1,370","1,355",4.0,948.14,24.92918493,21,4.931034483,58.0,,,azure,business-user;student,beginner
82,https://docs.microsoft.com/en-us/learn/modules/explore-basic-services-identity-types/,learn.wwl.explore-basic-services-identity-types-of-azure-active-directory-azure-ad,Explore the services and identity types of Azure AD ,/learn/modules/explore-basic-services-identity-types/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the services and identity types of Azure AD,8,"3,018","26,641",61.46%,"2,898","1,781","1,746",7.0,1293.003889,25.70584272,21,4.906542056,107.0,,,azure-active-directory,business-user;student,beginner
83,https://docs.microsoft.com/en-us/learn/modules/explore-authentication-capabilities/,learn.wwl.explore-authentication-capabilities-of-azure-ad,Explore the authentication capabilities of Azure AD ,/learn/modules/explore-authentication-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the authentication capabilities of Azure AD,8,"2,465","21,568",69.97%,"2,221","1,554","1,603",4.0,797.0861111,19.40169033,25,4.9125,80.0,,,azure-active-directory,business-user;student,beginner
84,https://docs.microsoft.com/en-us/learn/modules/explore-access-management-capabilities/,learn.wwl.explore-access-management-capabilities-of-azure-ad,Explore the access management capabilities of Azure AD ,/learn/modules/explore-access-management-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Explore the access management capabilities of Azure AD,5,"2,064","13,394",76.99%,"1,938","1,492","1,524",3.0,426.3422222,12.39366925,15,4.940298507,67.0,,,azure;azure-active-directory,business-user;student,beginner
85,https://docs.microsoft.com/en-us/learn/modules/describe-identity-protection-governance-capabilities/,learn.wwl.describe-identity-protection-governance-capabilities-of-azure-ad,Describe the identity protection and governance capabilities of Azure AD ,/learn/modules/describe-identity-protection-governance-capabilities/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-identity-access/,Describe the identity protection and governance capabilities of Azure AD,7,"2,092","17,877",69.27%,"1,962","1,359","1,401",,764.7097222,21.93240121,27,4.848484848,99.0,,,azure-active-directory,business-user;student,beginner
86,https://docs.microsoft.com/en-us/learn/modules/describe-resource-governance-capabilities-azure/,learn.wwl.describe-resource-governance-capabilities-azure,Describe resource governance capabilities in Azure ,/learn/modules/describe-resource-governance-capabilities-azure/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe resource governance capabilities in Azure,6,"1,389","9,716",74.77%,"1,296",969,"1,022",1.0,196.0747222,8.46975042,15,4.897959183999999,49.0,,,azure,business-user;student,beginner
87,https://docs.microsoft.com/en-us/learn/modules/describe-insider-risk-capabilities-microsoft-365/,learn.wwl.describe-insider-risk-capabilities-microsoft-365,Describe insider risk capabilities in Microsoft 365 ,/learn/modules/describe-insider-risk-capabilities-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe insider risk capabilities in Microsoft 365,8,"1,470","12,691",73.21%,"1,370","1,003","1,051",4.0,395.84611110000003,16.15698413,34,4.852941176,34.0,,,m365,business-user;student,beginner
88,https://docs.microsoft.com/en-us/learn/modules/describe-information-protection-governance-capabilities-microsoft-365/,learn.wwl.describe-information-protection-governance-capabilities-microsoft-365,Describe information protection and governance capabilities of Microsoft 365 ,/learn/modules/describe-information-protection-governance-capabilities-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe information protection and governance capabilities of Microsoft 365,9,"1,702","15,850",70.57%,"1,522","1,074","1,127",1.0,639.4675,22.54292009,35,4.8684210530000005,38.0,,,m365,business-user;student,beginner
89,https://docs.microsoft.com/en-us/learn/modules/describe-ediscovery-capabilities-of-microsoft-365/,learn.wwl.describe-ediscovery-capabilities-of-microsoft-365,Describe the eDiscovery and audit capabilities of Microsoft 365 ,/learn/modules/describe-ediscovery-capabilities-of-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe the eDiscovery and audit capabilities of Microsoft 365,9,"1,824","16,394",67.60%,"1,537","1,039","1,049",2.0,494.7602778,16.27500914,33,4.947368421,38.0,,,m365,business-user;student,beginner
90,https://docs.microsoft.com/en-us/learn/modules/describe-compliance-management-capabilities-microsoft/,learn.wwl.describe-compliance-management-capabilities-microsoft,Describe the compliance management capabilities in Microsoft ,/learn/modules/describe-compliance-management-capabilities-microsoft/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe the compliance management capabilities in Microsoft,9,"4,829","45,851",72.26%,"4,344","3,139","3,100",13.0,1341.05,16.662456,30,4.779661017,118.0,,,azure;m365,business-user;student,beginner
91,https://docs.microsoft.com/en-us/learn/modules/work-with-data-kusto-query-language/,learn.wwl.work-with-data-kql,Work with data in Azure Sentinel using Kusto Query Language ,/learn/modules/work-with-data-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Work with data in Azure Sentinel using Kusto Query Language,7,554,"3,042",47.87%,399,191,206,,119.3827778,12.92954272,36,4.2,5.0,,,azure-sentinel,security-operations-analyst,intermediate
92,https://docs.microsoft.com/en-us/learn/modules/construct-kusto-query-language-statements/,learn.wwl.construct-kql-statements,Construct KQL statements for Azure Sentinel ,/learn/modules/construct-kusto-query-language-statements/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Construct KQL statements for Azure Sentinel,10,"1,062","8,856",34.21%,956,327,292,1.0,288.2755556,16.28675455,36,4.555555556,9.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
93,https://docs.microsoft.com/en-us/learn/modules/build-multi-table-statements-kusto-query-language/,learn.wwl.build-multi-table-statements-kql,Build multi-table statements using KQL ,/learn/modules/build-multi-table-statements-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Build multi-table statements using KQL,5,760,"3,377",42.41%,540,229,237,,89.69361111,7.081074561,21,5.0,4.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
94,https://docs.microsoft.com/en-us/learn/modules/analyze-results-kusto-query-language/,learn.wwl.analyze-results-kql,Analyze query results using KQL ,/learn/modules/analyze-results-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Analyze query results using KQL,7,558,"3,860",57.21%,430,246,251,,116.07666670000002,12.48136201,30,4.75,12.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
95,https://docs.microsoft.com/en-us/learn/modules/what-is-threat-hunting-azure-sentinel/,learn.wwl.what-is-threat-hunting-azure-sentinel,Explain threat hunting concepts in Azure Sentinel ,/learn/modules/what-is-threat-hunting-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Explain threat hunting concepts in Azure Sentinel,5,314,"1,542",62.11%,285,177,181,,47.41805556,9.060774947,20,5.0,6.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
96,https://docs.microsoft.com/en-us/learn/modules/perform-threat-hunting-sentinel-with-notebooks/,learn.wwl.perform-threat-hunting-sentinel-with-notebooks,Hunt for threats using notebooks in Azure Sentinel ,/learn/modules/perform-threat-hunting-sentinel-with-notebooks/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Hunt for threats using notebooks in Azure Sentinel,7,270,"1,792",66.95%,233,156,166,,47.91944444,10.64876543,31,4.8,5.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
97,https://docs.microsoft.com/en-us/learn/modules/hunt-threats-sentinel/,learn.azure.hunt-threats-sentinel,Threat hunting with Azure Sentinel ,/learn/modules/hunt-threats-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Threat hunting with Azure Sentinel,7,556,"3,345",58.24%,431,251,257,,116.14416670000001,12.53354317,65,4.8888888889999995,9.0,,,azure;azure-sentinel,solution-architect,beginner
98,https://docs.microsoft.com/en-us/learn/modules/use-threat-vulnerability-management-microsoft-defender-for-endpoint/,learn.wwl.use-threat-vulnerability-management-microsoft-defender-for-endpoint,Utilize Threat and Vulnerability Management in Microsoft Defender for Endpoint ,/learn/modules/use-threat-vulnerability-management-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Utilize Threat and Vulnerability Management in Microsoft Defender for Endpoint,6,468,"3,115",72.55%,408,296,319,,74.51805556,9.553596866,30,4.8888888889999995,18.0,,,m365,security-operations-analyst,intermediate
99,https://docs.microsoft.com/en-us/learn/modules/perform-evidence-entities-investigations-microsoft-defender-for-endpoint/,learn.wwl.perform-evidence-entities-investigations-microsoft-defender-for-endpoint,Perform evidence and entities investigations using Microsoft Defender for Endpoint ,/learn/modules/perform-evidence-entities-investigations-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform evidence and entities investigations using Microsoft Defender for Endpoint,7,492,"3,629",73.83%,447,330,355,1.0,139.8158333,17.05071138,36,5.0,6.0,,,m365,security-operations-analyst,intermediate
100,https://docs.microsoft.com/en-us/learn/modules/perform-device-investigations-microsoft-defender-for-endpoints/,learn.wwl.perform-device-investigations-microsoft-defender-for-endpoints,Perform device investigations in Microsoft Defender for Endpoint ,/learn/modules/perform-device-investigations-microsoft-defender-for-endpoints/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform device investigations in Microsoft Defender for Endpoint,6,592,"3,912",72.09%,516,372,396,1.0,170.19305559999998,17.24929617,32,4.909090909,11.0,,,m365,security-operations-analyst,intermediate
101,https://docs.microsoft.com/en-us/learn/modules/perform-actions-device-microsoft-defender-for-endpoint/,learn.wwl.perform-actions-device-microsoft-defender-for-endpoint,Perform actions on a device using Microsoft Defender for Endpoint ,/learn/modules/perform-actions-device-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform actions on a device using Microsoft Defender for Endpoint,7,532,"3,692",75.38%,459,346,370,,120.32583329999999,13.57058271,35,5.0,6.0,,,m365,security-operations-analyst,intermediate
102,https://docs.microsoft.com/en-us/learn/modules/manage-alerts-incidents-microsoft-defender-for-endpoints/,learn.wwl.manage-alerts-incidents-microsoft-defender-for-endpoints,Manage alerts and incidents in Microsoft Defender for Endpoint ,/learn/modules/manage-alerts-incidents-microsoft-defender-for-endpoints/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Manage alerts and incidents in Microsoft Defender for Endpoint,10,801,"7,144",55.87%,698,390,429,2.0,336.2483333,25.18714107,57,4.5625,16.0,,,m365,security-operations-analyst,intermediate
103,https://docs.microsoft.com/en-us/learn/modules/implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint/,learn.wwl.implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint,Implement Windows 10 security enhancements with Microsoft Defender for Endpoint ,/learn/modules/implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Implement Windows 10 security enhancements with Microsoft Defender for Endpoint,5,862,"5,018",67.76%,732,496,514,3.0,210.61333330000002,14.65986079,31,4.6315789469999995,19.0,,,m365;windows,security-operations-analyst,intermediate
104,https://docs.microsoft.com/en-us/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,learn.wwl.deploy-microsoft-defender-for-endpoints-environment,Deploy the Microsoft Defender for Endpoint environment ,/learn/modules/deploy-microsoft-defender-for-endpoints-environment/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Deploy the Microsoft Defender for Endpoint environment,9,"1,213","10,022",52.91%,"1,049",555,566,5.0,349.50944439999995,17.28818357,43,4.6857142860000005,35.0,,,m365;windows,security-operations-analyst,intermediate
105,https://docs.microsoft.com/en-us/learn/modules/configure-settings-for-alerts-detections-microsoft-defender-for-endpoint/,learn.wwl.configure-settings-for-alerts-detections-microsoft-defender-for-endpoint,Configure for alerts and detections in Microsoft Defender for Endpoint ,/learn/modules/configure-settings-for-alerts-detections-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Configure for alerts and detections in Microsoft Defender for Endpoint,8,456,"3,737",74.28%,416,309,330,3.0,90.40611111,11.89554094,36,4.5,6.0,,,m365,security-operations-analyst,intermediate
106,https://docs.microsoft.com/en-us/learn/modules/configure-manage-automation-microsoft-defender-for-endpoint/,learn.wwl.configure-manage-automation-microsoft-defender-for-endpoint,Configure and manage automation using Microsoft Defender for Endpoint ,/learn/modules/configure-manage-automation-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Configure and manage automation using Microsoft Defender for Endpoint,7,479,"3,422",75.00%,416,312,343,1.0,102.4530556,12.83336813,34,4.5,8.0,,,m365,security-operations-analyst,intermediate
107,https://docs.microsoft.com/en-us/learn/modules/respond-to-data-loss-prevention-alerts-microsoft-365/,learn.wwl.respond-to-data-loss-prevention-alerts-microsoft-365,Respond to data loss prevention alerts using Microsoft 365 ,/learn/modules/respond-to-data-loss-prevention-alerts-microsoft-365/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Respond to data loss prevention alerts using Microsoft 365,6,466,"2,907",77.75%,391,304,329,,88.97944444,11.45658083,28,4.444444444,9.0,,,m365;m365-information-protection,security-operations-analyst,intermediate
108,https://docs.microsoft.com/en-us/learn/modules/mitigate-incidents-microsoft-365-defender/,learn.wwl.mitigate-incidents-microsoft-365-defender,Mitigate incidents using Microsoft 365 Defender ,/learn/modules/mitigate-incidents-microsoft-365-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Mitigate incidents using Microsoft 365 Defender,7,602,"4,179",70.60%,534,377,394,3.0,135.85305559999998,13.54017165,40,4.727272727,11.0,,,m365,security-operations-analyst,intermediate
